source_id,target_id,relationship_type,weight,interaction_freq,src_revenue,src_debt_ratio,src_liquidity,src_legal_cases,src_credit_score,src_bankrupt,tgt_revenue,tgt_debt_ratio,tgt_liquidity,tgt_legal_cases,tgt_credit_score,tgt_bankrupt
E00182,E00956,supplier,0.42,34,7288270,0.47,1.0,1,719,0,4243091,0.59,1.49,0,840,0
E00952,E00956,co-investor,0.7,47,7780999,0.17,1.36,1,848,0,4243091,0.59,1.49,0,840,0
E00836,E00956,shared_director,0.18,48,1104232,0.5,1.64,1,738,0,4243091,0.59,1.49,0,840,0
E00783,E00956,parent_company,0.71,41,7284652,0.3,0.74,0,766,0,4243091,0.59,1.49,0,840,0
E01080,E00956,shared_director,0.94,3,5447910,0.84,0.5,2,587,1,4243091,0.59,1.49,0,840,0
E00182,E00438,shared_director,0.55,31,7288270,0.47,1.0,1,719,0,5423189,0.48,0.97,2,526,0
E00017,E00438,shared_director,0.14,24,7771806,0.95,1.47,1,594,0,5423189,0.48,0.97,2,526,0
E02185,E00438,shared_director,0.36,38,5472835,0.33,0.87,2,572,0,5423189,0.48,0.97,2,526,0
E02092,E02125,parent_company,0.5,26,8509551,0.7,1.29,0,749,1,6905196,0.43,1.92,2,626,0
E00791,E02125,supplier,0.2,2,5553087,0.9,0.97,1,835,0,6905196,0.43,1.92,2,626,0
E01908,E02125,shared_director,0.41,14,6693994,0.72,1.08,0,670,0,6905196,0.43,1.92,2,626,0
E00964,E02125,shared_director,0.82,27,3853124,0.43,1.41,2,636,0,6905196,0.43,1.92,2,626,0
E01834,E02125,parent_company,0.95,5,7580736,0.96,1.18,4,567,0,6905196,0.43,1.92,2,626,0
E02092,E02113,parent_company,0.65,44,8509551,0.7,1.29,0,749,1,5002759,0.21,1.39,0,739,0
E00286,E02113,supplier,0.2,36,5611108,0.32,0.86,1,799,0,5002759,0.21,1.39,0,739,0
E01343,E02113,supplier,0.38,6,5531772,0.64,0.76,3,736,0,5002759,0.21,1.39,0,739,0
E02092,E00146,shared_director,0.79,5,8509551,0.7,1.29,0,749,1,6613186,0.78,0.72,1,703,1
E00290,E00146,co-investor,0.4,10,6430014,0.6,0.83,2,617,0,6613186,0.78,0.72,1,703,1
E02092,E00806,shared_director,0.31,45,8509551,0.7,1.29,0,749,1,2344163,0.49,1.7,5,781,0
E02687,E00806,shared_director,0.18,16,3364569,0.55,1.24,3,693,0,2344163,0.49,1.7,5,781,0
E00477,E00806,shared_director,0.26,31,809684,0.48,1.7,0,653,0,2344163,0.49,1.7,5,781,0
E01990,E00806,shared_director,0.34,22,3622564,0.66,1.4,3,843,0,2344163,0.49,1.7,5,781,0
E01897,E02784,parent_company,0.41,2,3663858,0.61,1.14,1,746,0,6607838,0.37,1.96,3,593,0
E00551,E02784,co-investor,0.89,30,3229673,0.7,1.64,0,840,0,6607838,0.37,1.96,3,593,0
E00239,E02784,co-investor,0.87,48,9619445,0.16,0.92,2,646,1,6607838,0.37,1.96,3,593,0
E01141,E02784,supplier,0.97,26,4129555,0.27,1.85,0,693,0,6607838,0.37,1.96,3,593,0
E02454,E02784,parent_company,0.15,44,7036314,0.22,1.13,1,610,0,6607838,0.37,1.96,3,593,0
E00190,E02784,parent_company,0.6,47,7124419,0.95,0.98,3,715,1,6607838,0.37,1.96,3,593,0
E01897,E01333,supplier,0.84,12,3663858,0.61,1.14,1,746,0,5583723,0.43,1.24,2,791,0
E02612,E01333,parent_company,0.7,47,2367459,0.34,1.34,1,791,0,5583723,0.43,1.24,2,791,0
E00408,E01333,supplier,0.74,35,6246619,0.11,0.74,2,507,0,5583723,0.43,1.24,2,791,0
E01312,E01333,shared_director,0.24,22,2027445,0.44,0.63,2,599,0,5583723,0.43,1.24,2,791,0
E02757,E01333,supplier,0.14,46,8166954,0.83,1.06,4,599,0,5583723,0.43,1.24,2,791,0
E01897,E02020,parent_company,0.25,26,3663858,0.61,1.14,1,746,0,5621182,0.86,1.96,1,580,0
E01429,E02020,co-investor,0.7,17,5015928,0.97,0.69,1,687,0,5621182,0.86,1.96,1,580,0
E00114,E02020,supplier,0.33,34,8529373,0.86,0.79,1,575,0,5621182,0.86,1.96,1,580,0
E01897,E00711,parent_company,0.34,6,3663858,0.61,1.14,1,746,0,2926848,0.75,1.95,1,609,0
E00184,E00711,parent_company,0.4,18,4547509,0.14,0.97,2,785,0,2926848,0.75,1.95,1,609,0
E02714,E00711,shared_director,0.23,36,9556803,0.33,0.55,4,548,0,2926848,0.75,1.95,1,609,0
E00249,E00711,supplier,0.82,22,4008061,0.2,1.37,2,653,0,2926848,0.75,1.95,1,609,0
E01812,E00711,co-investor,0.5,14,6449447,0.44,1.24,4,794,0,2926848,0.75,1.95,1,609,0
E00233,E00711,co-investor,0.68,14,1132643,0.1,1.46,0,555,1,2926848,0.75,1.95,1,609,0
E01742,E00711,parent_company,0.96,9,7773516,0.44,0.91,2,741,0,2926848,0.75,1.95,1,609,0
E01897,E00501,parent_company,0.65,6,3663858,0.61,1.14,1,746,0,3822472,0.68,1.8,0,663,0
E01414,E00501,supplier,0.89,48,3473137,0.5,1.36,0,599,0,3822472,0.68,1.8,0,663,0
E00443,E00501,co-investor,0.54,15,1271336,0.42,0.51,2,818,0,3822472,0.68,1.8,0,663,0
E01288,E00501,supplier,0.39,1,7426632,0.69,1.83,1,792,0,3822472,0.68,1.8,0,663,0
E01897,E02656,parent_company,0.79,49,3663858,0.61,1.14,1,746,0,8469663,0.5,1.48,1,572,0
E02365,E02656,supplier,0.23,7,4445367,0.35,1.28,0,731,0,8469663,0.5,1.48,1,572,0
E02086,E02656,shared_director,0.88,17,6259499,0.43,0.61,0,632,0,8469663,0.5,1.48,1,572,0
E00329,E02656,supplier,0.86,20,5734204,0.36,1.62,2,702,0,8469663,0.5,1.48,1,572,0
E01978,E00429,co-investor,0.47,6,3603608,0.69,0.75,1,815,0,6237373,0.76,1.13,2,769,0
E02118,E00429,parent_company,0.86,40,6735264,0.88,1.0,2,708,0,6237373,0.76,1.13,2,769,0
E01978,E02886,supplier,0.49,42,3603608,0.69,0.75,1,815,0,7080377,0.63,1.93,2,820,0
E02404,E02886,supplier,0.32,34,3726659,0.83,1.11,2,631,0,7080377,0.63,1.93,2,820,0
E00051,E02886,parent_company,0.98,43,4540240,0.35,0.52,1,569,0,7080377,0.63,1.93,2,820,0
E01978,E02331,shared_director,0.26,25,3603608,0.69,0.75,1,815,0,4889603,0.97,1.99,3,510,1
E02657,E02331,supplier,0.67,2,7330064,0.66,1.25,0,682,0,4889603,0.97,1.99,3,510,1
E02145,E02331,shared_director,0.14,21,5663885,0.63,0.65,1,661,0,4889603,0.97,1.99,3,510,1
E01978,E02575,parent_company,0.79,39,3603608,0.69,0.75,1,815,0,7802858,0.55,1.0,0,808,0
E02326,E02575,co-investor,0.49,45,2497243,0.87,1.24,3,597,0,7802858,0.55,1.0,0,808,0
E00677,E02575,parent_company,0.4,5,5145993,0.79,0.57,3,777,1,7802858,0.55,1.0,0,808,0
E00881,E02575,co-investor,0.73,44,5521325,0.8,1.01,2,716,0,7802858,0.55,1.0,0,808,0
E00476,E00581,co-investor,0.38,30,4455208,0.96,0.9,2,586,0,3258854,0.18,0.89,1,773,0
E01238,E00581,co-investor,0.51,14,581696,0.84,1.33,1,574,1,3258854,0.18,0.89,1,773,0
E00343,E00581,supplier,0.35,6,4555174,0.18,1.58,2,532,0,3258854,0.18,0.89,1,773,0
E00799,E00581,parent_company,0.8,13,4542034,0.27,1.33,1,660,0,3258854,0.18,0.89,1,773,0
E00848,E00244,co-investor,0.58,39,3372709,0.83,1.28,1,672,0,5147925,0.56,1.65,1,690,0
E02225,E00244,parent_company,0.48,25,806648,0.49,0.74,1,841,0,5147925,0.56,1.65,1,690,0
E02274,E00244,supplier,0.82,33,4269328,0.98,1.67,2,788,1,5147925,0.56,1.65,1,690,0
E00848,E00700,co-investor,0.98,31,3372709,0.83,1.28,1,672,0,4996898,0.79,0.69,2,569,0
E02648,E00700,co-investor,0.18,40,5304869,0.95,1.97,1,841,0,4996898,0.79,0.69,2,569,0
E00175,E00700,supplier,0.89,23,1884095,0.85,0.77,0,737,0,4996898,0.79,0.69,2,569,0
E00312,E00700,shared_director,0.4,34,5427260,0.84,1.5,0,651,0,4996898,0.79,0.69,2,569,0
E00271,E00700,parent_company,0.36,49,6768201,0.32,1.53,2,756,0,4996898,0.79,0.69,2,569,0
E00848,E02682,shared_director,0.96,24,3372709,0.83,1.28,1,672,0,5549483,0.19,0.98,4,817,0
E00848,E00754,supplier,0.24,14,3372709,0.83,1.28,1,672,0,6978738,0.82,0.51,1,549,0
E01222,E00754,co-investor,0.87,20,7152292,0.71,1.58,1,524,1,6978738,0.82,0.51,1,549,0
E00655,E00754,parent_company,0.39,47,7062125,0.91,0.71,1,848,0,6978738,0.82,0.51,1,549,0
E00848,E02055,shared_director,0.71,14,3372709,0.83,1.28,1,672,0,6425256,0.55,0.94,0,757,0
E00420,E02055,shared_director,0.81,3,6900290,0.58,1.75,4,754,0,6425256,0.55,0.94,0,757,0
E01795,E02854,shared_director,0.39,20,5175156,0.49,1.38,1,799,0,5378222,0.51,1.11,1,771,0
E02426,E02854,supplier,0.89,33,5998171,0.65,0.58,1,645,0,5378222,0.51,1.11,1,771,0
E01622,E02854,parent_company,0.15,37,5677987,0.34,1.93,0,536,0,5378222,0.51,1.11,1,771,0
E02554,E02854,shared_director,0.96,21,2308833,0.76,1.03,3,842,0,5378222,0.51,1.11,1,771,0
E01795,E02141,supplier,0.21,26,5175156,0.49,1.38,1,799,0,3385129,0.57,1.84,1,700,0
E02070,E02141,co-investor,0.35,30,6289256,0.27,1.24,2,796,0,3385129,0.57,1.84,1,700,0
E01795,E01172,supplier,0.52,13,5175156,0.49,1.38,1,799,0,6283861,0.66,1.28,2,502,0
E00414,E01172,co-investor,0.89,17,5715851,0.97,1.35,3,753,0,6283861,0.66,1.28,2,502,0
E01313,E01172,shared_director,0.43,50,6057915,0.18,1.39,0,750,0,6283861,0.66,1.28,2,502,0
E02781,E01172,parent_company,0.28,11,5247834,0.12,0.75,3,833,0,6283861,0.66,1.28,2,502,0
E00184,E02912,supplier,0.12,22,4547509,0.14,0.97,2,785,0,5012422,0.43,1.03,4,500,0
E00994,E02912,shared_director,0.99,25,5695812,0.3,1.36,2,787,0,5012422,0.43,1.03,4,500,0
E00184,E00957,parent_company,0.72,10,4547509,0.14,0.97,2,785,0,100000,0.21,1.78,0,837,0
E00988,E00957,supplier,0.33,24,3161639,0.83,0.7,2,544,1,100000,0.21,1.78,0,837,0
E00184,E02310,shared_director,0.14,21,4547509,0.14,0.97,2,785,0,5391690,0.3,1.53,2,723,0
E01656,E02310,supplier,0.47,45,2348980,0.66,1.0,2,802,0,5391690,0.3,1.53,2,723,0
E01523,E02310,parent_company,0.23,34,7107224,0.78,1.37,2,730,0,5391690,0.3,1.53,2,723,0
E02125,E02310,supplier,0.84,7,6905196,0.43,1.92,2,626,0,5391690,0.3,1.53,2,723,0
E00184,E00480,supplier,0.27,12,4547509,0.14,0.97,2,785,0,7467373,0.57,0.7,1,818,0
E01251,E00480,parent_company,0.44,10,5763077,0.99,1.56,0,711,0,7467373,0.57,0.7,1,818,0
E00890,E00480,supplier,0.99,25,2787383,0.33,1.8,1,659,0,7467373,0.57,0.7,1,818,0
E00184,E01591,supplier,0.59,47,4547509,0.14,0.97,2,785,0,3566720,0.33,1.72,0,540,0
E02093,E01591,parent_company,0.85,49,8537543,0.47,1.09,3,531,0,3566720,0.33,1.72,0,540,0
E02359,E01591,co-investor,0.94,12,6560685,0.94,1.65,1,738,0,3566720,0.33,1.72,0,540,0
E02698,E01591,co-investor,0.53,27,6639456,0.6,0.61,2,762,0,3566720,0.33,1.72,0,540,0
E00914,E01591,shared_director,0.7,23,6655700,0.97,1.73,1,835,1,3566720,0.33,1.72,0,540,0
E02620,E01591,supplier,0.11,35,6066970,0.47,0.85,3,777,0,3566720,0.33,1.72,0,540,0
E01000,E02399,shared_director,0.52,35,4100847,0.61,0.68,2,568,1,671380,0.91,1.69,1,510,1
E01000,E02644,supplier,0.51,2,4100847,0.61,0.68,2,568,1,7073293,0.88,1.9,3,606,1
E00306,E02644,shared_director,0.13,25,2021213,0.21,0.5,2,532,0,7073293,0.88,1.9,3,606,1
E01088,E02644,supplier,0.42,6,1089447,0.14,0.98,3,538,0,7073293,0.88,1.9,3,606,1
E01738,E02644,shared_director,0.94,22,5079872,0.62,1.94,1,562,1,7073293,0.88,1.9,3,606,1
E00554,E02644,parent_company,0.54,32,4392928,0.54,0.8,0,666,1,7073293,0.88,1.9,3,606,1
E01000,E02627,supplier,0.63,49,4100847,0.61,0.68,2,568,1,7886579,0.61,1.11,1,791,0
E02827,E02627,shared_director,0.44,31,7482294,0.95,1.1,0,610,0,7886579,0.61,1.11,1,791,0
E02745,E02627,shared_director,0.26,41,4823911,0.88,0.71,1,561,1,7886579,0.61,1.11,1,791,0
E01657,E02627,co-investor,0.21,2,3898557,0.95,1.63,2,664,0,7886579,0.61,1.11,1,791,0
E01468,E02627,shared_director,0.38,8,2343807,0.46,0.51,1,646,0,7886579,0.61,1.11,1,791,0
E01000,E00068,co-investor,0.45,7,4100847,0.61,0.68,2,568,1,4670928,0.75,1.79,2,501,0
E02294,E01747,shared_director,0.31,26,4025683,0.94,1.66,3,536,1,5753148,0.9,0.61,1,758,0
E00626,E01747,co-investor,0.92,22,3530179,0.78,1.94,0,826,0,5753148,0.9,0.61,1,758,0
E00353,E01747,shared_director,0.26,39,5148412,0.45,1.28,0,673,0,5753148,0.9,0.61,1,758,0
E01646,E01747,supplier,0.38,20,10268444,0.67,1.13,2,610,0,5753148,0.9,0.61,1,758,0
E00663,E01747,parent_company,0.76,24,4479002,0.37,1.83,2,763,0,5753148,0.9,0.61,1,758,0
E02580,E00756,parent_company,0.68,28,7230866,0.66,0.55,3,551,1,2657916,0.51,0.6,1,510,0
E01885,E00756,parent_company,0.46,5,5271437,0.84,1.02,0,702,1,2657916,0.51,0.6,1,510,0
E00419,E00756,co-investor,0.17,24,5229066,0.6,1.42,1,803,0,2657916,0.51,0.6,1,510,0
E00281,E00756,co-investor,0.83,30,7647749,0.84,1.64,3,778,0,2657916,0.51,0.6,1,510,0
E02580,E01404,co-investor,0.66,30,7230866,0.66,0.55,3,551,1,6217214,0.92,1.01,1,555,0
E01075,E01404,supplier,0.97,24,2621977,0.75,0.96,2,518,1,6217214,0.92,1.01,1,555,0
E00970,E01404,shared_director,0.22,4,4557773,0.16,1.38,1,762,0,6217214,0.92,1.01,1,555,0
E00915,E01404,co-investor,0.68,47,4985914,0.5,1.33,1,818,0,6217214,0.92,1.01,1,555,0
E02580,E02570,parent_company,0.85,10,7230866,0.66,0.55,3,551,1,6945993,0.71,1.85,0,617,1
E01533,E02570,supplier,0.31,21,6977338,0.34,1.78,1,690,0,6945993,0.71,1.85,0,617,1
E00519,E02570,supplier,0.21,41,4938224,0.74,0.71,2,731,0,6945993,0.71,1.85,0,617,1
E01621,E00940,co-investor,0.82,24,3407658,0.59,1.36,2,834,0,5697288,0.71,1.17,0,746,0
E01757,E00940,shared_director,0.78,47,7499561,0.18,1.51,0,730,0,5697288,0.71,1.17,0,746,0
E01453,E00940,supplier,0.33,6,3283100,0.41,0.82,1,768,1,5697288,0.71,1.17,0,746,0
E00159,E00940,co-investor,0.46,1,9162629,0.75,1.51,0,668,0,5697288,0.71,1.17,0,746,0
E02362,E00940,shared_director,0.41,3,4523323,0.12,1.25,2,642,0,5697288,0.71,1.17,0,746,0
E01621,E01829,supplier,0.73,7,3407658,0.59,1.36,2,834,0,8354925,0.56,0.99,1,769,0
E00131,E01829,parent_company,0.75,43,3754290,0.72,1.26,1,663,0,8354925,0.56,0.99,1,769,0
E01593,E00019,parent_company,0.29,49,5325488,0.51,1.49,2,602,0,1735563,0.52,1.56,2,712,0
E01593,E00019,parent_company,0.1,15,5325488,0.51,1.49,2,602,0,1735563,0.52,1.56,2,712,0
E00061,E00019,shared_director,0.33,45,6608878,0.9,1.94,2,750,1,1735563,0.52,1.56,2,712,0
E02473,E00019,co-investor,0.31,42,6464469,0.21,0.56,2,555,1,1735563,0.52,1.56,2,712,0
E01930,E00019,co-investor,0.32,50,3814146,0.15,1.75,2,792,0,1735563,0.52,1.56,2,712,0
E01591,E00019,shared_director,0.81,12,3566720,0.33,1.72,0,540,0,1735563,0.52,1.56,2,712,0
E00298,E00019,shared_director,0.93,14,3332882,0.2,1.85,2,614,0,1735563,0.52,1.56,2,712,0
E01695,E00019,shared_director,0.56,27,8604329,0.37,1.2,4,528,1,1735563,0.52,1.56,2,712,0
E01593,E02338,parent_company,0.26,23,5325488,0.51,1.49,2,602,0,6632013,0.94,1.83,4,564,1
E02096,E02338,shared_director,0.35,39,3893615,0.27,1.91,2,829,0,6632013,0.94,1.83,4,564,1
E02279,E02338,parent_company,0.18,30,5042560,0.88,0.76,1,550,0,6632013,0.94,1.83,4,564,1
E01593,E01061,supplier,0.5,30,5325488,0.51,1.49,2,602,0,5595964,0.65,1.27,5,612,0
E00766,E01499,co-investor,0.28,8,3407119,0.48,1.0,2,784,0,7549183,0.59,1.39,0,762,0
E01075,E02748,shared_director,0.57,41,2621977,0.75,0.96,2,518,1,4011291,0.84,0.78,1,785,0
E02834,E02748,supplier,0.8,42,6010653,0.29,1.52,2,527,0,4011291,0.84,0.78,1,785,0
E02857,E02748,supplier,0.7,1,5253046,0.95,1.74,4,838,0,4011291,0.84,0.78,1,785,0
E01424,E02748,supplier,0.82,27,5046277,0.99,1.88,1,572,1,4011291,0.84,0.78,1,785,0
E01075,E02006,parent_company,0.28,36,2621977,0.75,0.96,2,518,1,6248142,0.3,1.55,1,593,0
E00498,E02006,shared_director,0.43,39,2930090,0.98,1.91,2,842,0,6248142,0.3,1.55,1,593,0
E00027,E02006,parent_company,0.82,22,5361061,0.12,1.41,0,505,1,6248142,0.3,1.55,1,593,0
E02833,E02006,co-investor,0.58,40,2311910,0.27,0.63,3,637,0,6248142,0.3,1.55,1,593,0
E02646,E02006,co-investor,0.96,36,5489638,0.7,1.45,2,524,0,6248142,0.3,1.55,1,593,0
E01075,E01687,supplier,0.35,29,2621977,0.75,0.96,2,518,1,6727193,0.39,1.19,2,836,0
E02357,E01687,supplier,0.48,26,4874670,0.16,1.91,2,759,0,6727193,0.39,1.19,2,836,0
E01033,E01687,co-investor,0.77,10,4877913,0.13,0.99,0,724,0,6727193,0.39,1.19,2,836,0
E01341,E01687,supplier,0.14,41,1950957,0.49,0.69,0,691,0,6727193,0.39,1.19,2,836,0
E01375,E01687,co-investor,0.4,14,6903920,0.31,0.89,1,669,0,6727193,0.39,1.19,2,836,0
E01075,E02168,supplier,0.54,30,2621977,0.75,0.96,2,518,1,4074368,0.62,0.89,0,540,1
E02103,E02168,supplier,0.73,30,7236915,0.35,1.92,3,813,0,4074368,0.62,0.89,0,540,1
E02379,E02168,co-investor,0.92,17,5297820,0.17,1.68,2,627,0,4074368,0.62,0.89,0,540,1
E02522,E02168,supplier,0.73,34,4851262,0.55,1.27,3,621,0,4074368,0.62,0.89,0,540,1
E02483,E02168,shared_director,0.67,42,8015267,0.49,0.55,0,686,0,4074368,0.62,0.89,0,540,1
E01631,E02168,supplier,0.54,11,7383917,1.0,0.84,2,842,0,4074368,0.62,0.89,0,540,1
E01075,E01395,shared_director,0.49,36,2621977,0.75,0.96,2,518,1,3359517,0.93,1.99,1,624,0
E00755,E01395,shared_director,0.74,44,3985784,0.88,0.73,0,516,0,3359517,0.93,1.99,1,624,0
E02156,E01395,parent_company,0.22,41,4759772,0.72,0.72,0,792,0,3359517,0.93,1.99,1,624,0
E02904,E01395,parent_company,0.19,6,5564005,0.25,1.57,0,550,0,3359517,0.93,1.99,1,624,0
E02557,E01395,co-investor,0.53,4,8135592,0.54,1.86,2,665,0,3359517,0.93,1.99,1,624,0
E01284,E02599,supplier,0.1,18,4139686,0.66,1.71,1,813,0,4093788,0.93,0.73,2,511,0
E02577,E02599,parent_company,0.31,9,4246599,0.26,1.41,0,697,0,4093788,0.93,0.73,2,511,0
E01588,E02599,shared_director,0.12,49,5663687,0.5,0.88,0,783,0,4093788,0.93,0.73,2,511,0
E02140,E02599,supplier,0.35,42,7225811,0.7,1.43,1,778,0,4093788,0.93,0.73,2,511,0
E00468,E00088,shared_director,0.85,18,5638446,0.59,1.24,3,608,0,6055529,0.94,1.41,3,559,1
E02641,E00088,co-investor,0.27,2,2864730,0.25,1.63,1,641,0,6055529,0.94,1.41,3,559,1
E00791,E00088,shared_director,0.42,9,5553087,0.9,0.97,1,835,0,6055529,0.94,1.41,3,559,1
E00352,E00088,supplier,0.93,4,3661757,0.26,1.85,1,574,0,6055529,0.94,1.41,3,559,1
E02361,E00088,co-investor,0.12,37,2581931,0.8,0.82,1,671,0,6055529,0.94,1.41,3,559,1
E01415,E00088,co-investor,0.74,15,6745838,0.8,1.78,0,848,0,6055529,0.94,1.41,3,559,1
E01772,E00088,shared_director,0.62,1,7293247,0.86,1.52,0,545,0,6055529,0.94,1.41,3,559,1
E01206,E00088,co-investor,0.61,13,3661179,0.99,0.55,4,758,0,6055529,0.94,1.41,3,559,1
E00933,E00088,supplier,0.12,13,4300775,0.62,0.74,1,591,0,6055529,0.94,1.41,3,559,1
E01183,E00088,supplier,0.35,19,7443601,0.13,1.82,1,608,0,6055529,0.94,1.41,3,559,1
E02541,E00088,shared_director,0.72,7,4978124,0.63,0.66,1,749,0,6055529,0.94,1.41,3,559,1
E01914,E00088,shared_director,0.87,25,5718040,0.4,1.51,3,616,0,6055529,0.94,1.41,3,559,1
E00707,E02760,co-investor,0.93,38,3985753,0.35,1.06,1,828,0,3441408,0.34,1.77,0,651,0
E00920,E02760,supplier,0.19,33,6364068,0.76,1.72,1,585,0,3441408,0.34,1.77,0,651,0
E00898,E02760,co-investor,0.34,49,7914391,0.23,0.6,1,639,0,3441408,0.34,1.77,0,651,0
E01188,E02760,co-investor,0.48,30,5060323,0.31,0.85,2,795,0,3441408,0.34,1.77,0,651,0
E00548,E02760,supplier,0.14,25,2942651,0.79,1.27,3,512,1,3441408,0.34,1.77,0,651,0
E00707,E01151,parent_company,0.21,18,3985753,0.35,1.06,1,828,0,3178592,0.41,0.76,1,836,0
E02045,E01151,co-investor,0.93,19,2155986,0.9,1.53,2,532,0,3178592,0.41,0.76,1,836,0
E00707,E01568,supplier,0.34,50,3985753,0.35,1.06,1,828,0,6239852,0.46,0.94,1,664,0
E00562,E01568,parent_company,0.68,44,3634015,0.49,1.69,3,736,0,6239852,0.46,0.94,1,664,0
E00277,E01568,parent_company,0.71,15,100000,0.41,1.03,2,759,0,6239852,0.46,0.94,1,664,0
E02698,E01568,co-investor,0.76,49,6639456,0.6,0.61,2,762,0,6239852,0.46,0.94,1,664,0
E01061,E01568,supplier,0.53,43,5595964,0.65,1.27,5,612,0,6239852,0.46,0.94,1,664,0
E02093,E01592,shared_director,0.64,37,8537543,0.47,1.09,3,531,0,5314109,0.32,0.56,1,791,0
E00199,E01592,co-investor,0.48,16,7258138,0.42,1.48,2,679,0,5314109,0.32,0.56,1,791,0
E00668,E01592,shared_director,0.36,49,6258827,0.65,1.3,1,529,1,5314109,0.32,0.56,1,791,0
E02093,E00249,shared_director,0.47,7,8537543,0.47,1.09,3,531,0,4008061,0.2,1.37,2,653,0
E01785,E00249,supplier,0.45,15,3714485,0.43,1.91,2,591,0,4008061,0.2,1.37,2,653,0
E02093,E00609,co-investor,0.46,26,8537543,0.47,1.09,3,531,0,5999274,0.62,0.65,2,604,1
E01577,E00609,supplier,0.11,11,6683056,0.31,1.15,0,646,0,5999274,0.62,0.65,2,604,1
E00185,E00609,supplier,0.94,28,7129137,0.97,0.77,2,764,0,5999274,0.62,0.65,2,604,1
E01572,E01733,parent_company,0.54,35,6169145,0.31,0.66,1,799,1,6548262,0.67,1.1,3,833,0
E02787,E01733,co-investor,0.15,24,4556622,0.65,1.36,0,822,0,6548262,0.67,1.1,3,833,0
E00967,E01733,parent_company,0.23,12,3047249,0.96,1.57,1,640,0,6548262,0.67,1.1,3,833,0
E02801,E01733,co-investor,0.33,12,4797243,0.54,1.69,1,822,0,6548262,0.67,1.1,3,833,0
E00910,E01733,shared_director,0.91,29,8773229,0.96,1.91,2,830,0,6548262,0.67,1.1,3,833,0
E01572,E02062,co-investor,0.25,3,6169145,0.31,0.66,1,799,1,5983084,0.78,0.65,1,686,0
E00536,E02062,supplier,0.48,4,7870363,0.75,0.69,1,565,1,5983084,0.78,0.65,1,686,0
E02706,E02062,shared_director,0.57,5,5699539,0.94,1.44,2,658,0,5983084,0.78,0.65,1,686,0
E01383,E02062,shared_director,0.25,48,3928773,0.33,0.68,1,565,0,5983084,0.78,0.65,1,686,0
E01572,E01844,co-investor,0.87,29,6169145,0.31,0.66,1,799,1,6994187,0.25,0.96,3,654,0
E02262,E01844,shared_director,0.42,12,4945336,0.1,1.07,3,674,0,6994187,0.25,0.96,3,654,0
E00148,E01844,shared_director,0.51,45,260557,0.95,0.51,3,518,1,6994187,0.25,0.96,3,654,0
E01250,E01844,shared_director,0.12,14,6517877,0.85,0.72,3,726,0,6994187,0.25,0.96,3,654,0
E02372,E01844,co-investor,0.29,31,6718627,0.58,1.12,3,747,0,6994187,0.25,0.96,3,654,0
E02073,E01844,co-investor,0.89,44,7322797,0.42,0.82,4,762,0,6994187,0.25,0.96,3,654,0
E00747,E01844,supplier,0.62,11,1931402,0.43,0.95,0,509,0,6994187,0.25,0.96,3,654,0
E01572,E01110,supplier,0.28,14,6169145,0.31,0.66,1,799,1,3419867,0.21,0.7,1,768,0
E00839,E01110,co-investor,0.51,43,4032377,0.38,0.52,1,589,0,3419867,0.21,0.7,1,768,0
E00616,E01110,co-investor,0.67,21,3598336,0.79,0.56,2,754,0,3419867,0.21,0.7,1,768,0
E02841,E02643,parent_company,0.6,32,3814980,0.57,1.1,2,628,0,3004650,0.76,1.84,2,602,0
E02341,E02643,co-investor,0.47,11,6132171,0.93,1.64,2,624,0,3004650,0.76,1.84,2,602,0
E02501,E02643,shared_director,0.7,34,7992204,0.18,2.0,3,811,0,3004650,0.76,1.84,2,602,0
E00036,E02643,supplier,0.52,32,2720491,0.61,1.87,2,621,0,3004650,0.76,1.84,2,602,0
E02841,E00863,supplier,1.0,42,3814980,0.57,1.1,2,628,0,5988886,0.47,1.27,0,737,0
E01053,E00863,co-investor,0.24,47,6965146,0.17,1.93,3,747,0,5988886,0.47,1.27,0,737,0
E01417,E00863,co-investor,0.63,30,4690150,0.25,1.81,3,699,0,5988886,0.47,1.27,0,737,0
E00185,E00863,parent_company,0.21,11,7129137,0.97,0.77,2,764,0,5988886,0.47,1.27,0,737,0
E02538,E00220,co-investor,0.96,32,3779954,0.7,1.24,2,577,1,3633136,0.33,1.27,1,778,0
E01260,E00220,co-investor,0.75,48,6465298,0.2,0.97,0,736,0,3633136,0.33,1.27,1,778,0
E00572,E00220,supplier,0.65,48,6450302,0.76,1.86,0,751,1,3633136,0.33,1.27,1,778,0
E00938,E00220,supplier,0.73,44,1125275,0.65,1.28,0,695,0,3633136,0.33,1.27,1,778,0
E02538,E00564,supplier,0.15,18,3779954,0.7,1.24,2,577,1,7252234,0.49,1.48,2,790,0
E00670,E00564,parent_company,0.83,34,5162553,0.39,0.62,2,508,0,7252234,0.49,1.48,2,790,0
E02365,E00564,shared_director,0.73,19,4445367,0.35,1.28,0,731,0,7252234,0.49,1.48,2,790,0
E00997,E00564,supplier,0.12,6,4146485,0.92,0.52,1,778,1,7252234,0.49,1.48,2,790,0
E01932,E00564,shared_director,0.64,4,3603022,0.49,1.78,1,670,0,7252234,0.49,1.48,2,790,0
